,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists,Popularity,popularity
60,0.0771,https://api.spotify.com/v1/audio-analysis/0qc4QlcCxVTGyShurEv1UU,0.59,174444,0.642,0qc4QlcCxVTGyShurEv1UU,0.0,7,0.105,-3.87,1,0.122,107.356,4,https://api.spotify.com/v1/tracks/0qc4QlcCxVTGyShurEv1UU,audio_features,spotify:track:0qc4QlcCxVTGyShurEv1UU,0.651,2019-06-26T16:59:06Z,Post Malone (feat. RANI),"Sam Feldt,RANI",,85
61,0.00718,https://api.spotify.com/v1/audio-analysis/1mEUsi4r3jyH3DUEGnw4vh,0.615,210000,0.913,1mEUsi4r3jyH3DUEGnw4vh,0.0,3,0.167,-3.804,1,0.044,125.993,4,https://api.spotify.com/v1/tracks/1mEUsi4r3jyH3DUEGnw4vh,audio_features,spotify:track:1mEUsi4r3jyH3DUEGnw4vh,0.455,2019-06-26T05:09:55Z,Anywhere For You - Tiësto vs. Dzeko & Torres / Radio Edit,"John Martin,Tiësto",,31
62,0.354,https://api.spotify.com/v1/audio-analysis/3gAI3aE3aLJblp25UEH6zs,0.629,263227,0.271,3gAI3aE3aLJblp25UEH6zs,1.38e-05,3,0.17,-9.658,1,0.0522,125.833,3,https://api.spotify.com/v1/tracks/3gAI3aE3aLJblp25UEH6zs,audio_features,spotify:track:3gAI3aE3aLJblp25UEH6zs,0.2,2019-06-25T20:55:24Z,Would You Believe,Sam Kim,,46
63,0.76,https://api.spotify.com/v1/audio-analysis/6jnDNbxcVHFC9MsGaLP3qO,0.713,195862,0.443,6jnDNbxcVHFC9MsGaLP3qO,4.63e-05,0,0.212,-9.373,0,0.394,86.802,4,https://api.spotify.com/v1/tracks/6jnDNbxcVHFC9MsGaLP3qO,audio_features,spotify:track:6jnDNbxcVHFC9MsGaLP3qO,0.412,2019-06-25T20:26:43Z,9 (feat. Minji),"92914,Minji 한민지",,37
64,0.373,https://api.spotify.com/v1/audio-analysis/23Sp4OKoHAmPehmCFsmWdX,0.426,204541,0.686,23Sp4OKoHAmPehmCFsmWdX,1.87e-06,6,0.115,-4.425,0,0.0304,80.324,4,https://api.spotify.com/v1/tracks/23Sp4OKoHAmPehmCFsmWdX,audio_features,spotify:track:23Sp4OKoHAmPehmCFsmWdX,0.488,2019-06-25T13:18:03Z,Your Eyes (feat. Jay Park),"Hoody,Jay Park",,45
65,0.0137,https://api.spotify.com/v1/audio-analysis/5I1uGPqIT1ziTw8W1fS6JO,0.761,194072,0.985,5I1uGPqIT1ziTw8W1fS6JO,0.634,1,0.314,-2.926,1,0.056,127.979,4,https://api.spotify.com/v1/tracks/5I1uGPqIT1ziTw8W1fS6JO,audio_features,spotify:track:5I1uGPqIT1ziTw8W1fS6JO,0.18,2019-06-24T22:22:22Z,Cook It Up,TWISTERZ,,21
66,0.000587,https://api.spotify.com/v1/audio-analysis/2SLEZrKKVNpOXQJN8UKSxC,0.674,203810,0.907,2SLEZrKKVNpOXQJN8UKSxC,0.284,2,0.0723,-0.439,1,0.174,126.012,4,https://api.spotify.com/v1/tracks/2SLEZrKKVNpOXQJN8UKSxC,audio_features,spotify:track:2SLEZrKKVNpOXQJN8UKSxC,0.169,2019-06-24T22:18:13Z,Pressure - Valentino Khan Remix,"RL Grime,Anna Lunoe,Valentino Khan",,47
67,0.075,https://api.spotify.com/v1/audio-analysis/4W2mlalw3KNhwAPHLVx0jU,0.568,199385,0.859,4W2mlalw3KNhwAPHLVx0jU,0.614,9,0.115,-3.571,0,0.0703,129.939,4,https://api.spotify.com/v1/tracks/4W2mlalw3KNhwAPHLVx0jU,audio_features,spotify:track:4W2mlalw3KNhwAPHLVx0jU,0.264,2019-06-24T21:59:38Z,Victorum,"D'Angello & Francis,Jaxx & Vega,le Shuuk",,31
68,0.0667,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,0.659,181824,0.623,4hPpVbbakQNv8YTHYaOJP4,0.0,4,0.582,-2.253,1,0.0451,88.042,4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,audio_features,spotify:track:4hPpVbbakQNv8YTHYaOJP4,0.439,2019-06-21T20:41:22Z,One Thing Right - feat. Kane Brown,"Marshmello,Kane Brown",,87
69,0.123,https://api.spotify.com/v1/audio-analysis/7FEwp8BavoEVE3AnxJDchc,0.698,260640,0.454,7FEwp8BavoEVE3AnxJDchc,0.0,1,0.155,-6.756,0,0.151,92.932,4,https://api.spotify.com/v1/tracks/7FEwp8BavoEVE3AnxJDchc,audio_features,spotify:track:7FEwp8BavoEVE3AnxJDchc,0.137,2019-06-21T00:17:28Z,No Guidance (feat. Drake),"Chris Brown,Drake",,85
70,0.0878,https://api.spotify.com/v1/audio-analysis/2JoIjuzRplpYGvvLpSW2on,0.734,154024,0.693,2JoIjuzRplpYGvvLpSW2on,0.0,0,0.341,-6.474,1,0.0361,110.021,4,https://api.spotify.com/v1/tracks/2JoIjuzRplpYGvvLpSW2on,audio_features,spotify:track:2JoIjuzRplpYGvvLpSW2on,0.55,2019-06-21T00:15:57Z,Sad Song (feat. TINI),"Alesso,TINI",,77
71,0.00871,https://api.spotify.com/v1/audio-analysis/77rj41HJ2iSYuJYdcsucFq,0.341,207587,0.897,77rj41HJ2iSYuJYdcsucFq,0.000227,11,0.734,-4.434,0,0.0643,127.873,4,https://api.spotify.com/v1/tracks/77rj41HJ2iSYuJYdcsucFq,audio_features,spotify:track:77rj41HJ2iSYuJYdcsucFq,0.192,2019-06-19T04:47:11Z,No Regrets (feat. Krewella) - KAAZE Remix,"KSHMR,Yves V,Krewella,KAAZE",,56
72,0.0262,https://api.spotify.com/v1/audio-analysis/7wC9cG5EgruIiQe6Xt6SFm,0.86,174375,0.956,7wC9cG5EgruIiQe6Xt6SFm,0.722,11,0.183,-1.611,1,0.0727,128.013,4,https://api.spotify.com/v1/tracks/7wC9cG5EgruIiQe6Xt6SFm,audio_features,spotify:track:7wC9cG5EgruIiQe6Xt6SFm,0.0794,2019-06-17T21:25:22Z,Snakes,Sikdope,,53
73,0.0668,https://api.spotify.com/v1/audio-analysis/0Vct1PkjAYGH2X4iwNVR71,0.656,156839,0.782,0Vct1PkjAYGH2X4iwNVR71,0.0,4,0.303,-5.179,0,0.0496,150.078,4,https://api.spotify.com/v1/tracks/0Vct1PkjAYGH2X4iwNVR71,audio_features,spotify:track:0Vct1PkjAYGH2X4iwNVR71,0.349,2019-06-16T02:30:33Z,We Can Get High,"Galantis,Yellow Claw",,67
74,0.0292,https://api.spotify.com/v1/audio-analysis/6aoGtdWXBkYQ2O2wnyIz2x,0.618,210944,0.66,6aoGtdWXBkYQ2O2wnyIz2x,2.07e-06,11,0.325,-8.14,0,0.0372,105.0,4,https://api.spotify.com/v1/tracks/6aoGtdWXBkYQ2O2wnyIz2x,audio_features,spotify:track:6aoGtdWXBkYQ2O2wnyIz2x,0.408,2019-06-14T00:30:47Z,Not Ok,"Kygo,Chelsea Cutler",,79
75,0.803,https://api.spotify.com/v1/audio-analysis/3xDvZswTmnHBWsB39z6Sbn,0.573,189613,0.3,3xDvZswTmnHBWsB39z6Sbn,0.000338,11,0.0773,-12.774,0,0.0366,67.511,4,https://api.spotify.com/v1/tracks/3xDvZswTmnHBWsB39z6Sbn,audio_features,spotify:track:3xDvZswTmnHBWsB39z6Sbn,0.181,2019-06-12T20:53:18Z,Six Feet Under,Billie Eilish,,4
76,0.25,https://api.spotify.com/v1/audio-analysis/3kWT36IhBCWCU9eVh4x4H1,0.453,224000,0.736,3kWT36IhBCWCU9eVh4x4H1,0.0,9,0.0723,-6.797,1,0.186,118.669,4,https://api.spotify.com/v1/tracks/3kWT36IhBCWCU9eVh4x4H1,audio_features,spotify:track:3kWT36IhBCWCU9eVh4x4H1,0.37,2019-06-12T02:09:29Z,Let Me Go,"E R I K,Tyler & Ryan",,33
77,0.0201,https://api.spotify.com/v1/audio-analysis/3dXfspomX4qsY1YgnQQOvM,0.67,265813,0.676,3dXfspomX4qsY1YgnQQOvM,0.0,8,0.11,-4.725,1,0.037,114.974,4,https://api.spotify.com/v1/tracks/3dXfspomX4qsY1YgnQQOvM,audio_features,spotify:track:3dXfspomX4qsY1YgnQQOvM,0.349,2019-06-11T04:37:21Z,Next To You (feat. Justin Bieber),"Chris Brown,Justin Bieber",,3
78,0.098,https://api.spotify.com/v1/audio-analysis/5p0ietGkLNEqx1Z7ijkw5g,0.492,231760,0.593,5p0ietGkLNEqx1Z7ijkw5g,0.0,0,0.257,-5.975,1,0.0255,144.134,4,https://api.spotify.com/v1/tracks/5p0ietGkLNEqx1Z7ijkw5g,audio_features,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,0.329,2019-06-10T22:11:30Z,My Love,Westlife,,65
79,0.0371,https://api.spotify.com/v1/audio-analysis/1J8gdzCFh1bzrl0p0kv5LI,0.551,232000,0.651,1J8gdzCFh1bzrl0p0kv5LI,0.0,0,0.11,-7.423,1,0.0478,119.994,4,https://api.spotify.com/v1/tracks/1J8gdzCFh1bzrl0p0kv5LI,audio_features,spotify:track:1J8gdzCFh1bzrl0p0kv5LI,0.162,2019-06-09T07:35:37Z,Stay A While,Dimitri Vegas & Like Mike,,33
80,0.333,https://api.spotify.com/v1/audio-analysis/3N9YuL395rE4qNyHMsvOWC,0.502,183341,0.78,3N9YuL395rE4qNyHMsvOWC,0.0,0,0.72,-4.547,1,0.244,122.688,4,https://api.spotify.com/v1/tracks/3N9YuL395rE4qNyHMsvOWC,audio_features,spotify:track:3N9YuL395rE4qNyHMsvOWC,0.607,2019-06-08T01:58:12Z,I Miss Myself - R3HAB Remix,"NOTD,HRVY,R3HAB",,56
81,0.0715,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,0.592,277262,0.873,0vrmHPfoBadXVr2n0m1aqZ,0.00982,9,0.142,-5.65,1,0.0275,122.011,4,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,audio_features,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,0.516,2019-06-07T02:39:22Z,Heaven,Avicii,,86
82,0.272,https://api.spotify.com/v1/audio-analysis/2x0RZdkZcD8QRI53XT4GI5,0.802,157202,0.645,2x0RZdkZcD8QRI53XT4GI5,0.0,5,0.119,-6.181,0,0.0715,100.001,4,https://api.spotify.com/v1/tracks/2x0RZdkZcD8QRI53XT4GI5,audio_features,spotify:track:2x0RZdkZcD8QRI53XT4GI5,0.376,2019-06-07T02:39:22Z,SOS (feat. Aloe Blacc),"Avicii,Aloe Blacc",,87
83,0.303,https://api.spotify.com/v1/audio-analysis/7zGEU6BXl2c4TxpzIAr7BI,0.629,171726,0.662,7zGEU6BXl2c4TxpzIAr7BI,0.0,4,0.0762,-5.581,1,0.0939,82.368,4,https://api.spotify.com/v1/tracks/7zGEU6BXl2c4TxpzIAr7BI,audio_features,spotify:track:7zGEU6BXl2c4TxpzIAr7BI,0.45,2019-06-07T02:39:22Z,Never Leave Me (feat. Joe Janiak),"Avicii,Joe Janiak",,67
84,0.225,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,0.591,217653,0.702,05CwHjIk71RXVU40boRMnR,0.0,7,0.414,-5.59,1,0.0289,104.003,4,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,audio_features,spotify:track:05CwHjIk71RXVU40boRMnR,0.501,2019-06-01T07:08:36Z,Call You Mine (with Bebe Rexha),"The Chainsmokers,Bebe Rexha",,89
85,0.157,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,0.647,198996,0.726,3M9Apu4OZfylLTFKvgEtKa,0.0,3,0.0844,-4.389,0,0.0552,114.996,4,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,audio_features,spotify:track:3M9Apu4OZfylLTFKvgEtKa,0.767,2019-06-01T07:08:18Z,Ritual,"Tiësto,Jonas Blue,Rita Ora",,85
86,0.856,https://api.spotify.com/v1/audio-analysis/6kkwzB6hXLIONkEk9JciA6,0.139,480107,0.22,6kkwzB6hXLIONkEk9JciA6,0.831,2,0.17,-19.974,0,0.0324,71.432,5,https://api.spotify.com/v1/tracks/6kkwzB6hXLIONkEk9JciA6,audio_features,spotify:track:6kkwzB6hXLIONkEk9JciA6,0.0789,2019-05-29T04:11:23Z,Weightless,Marconi Union,,62
87,0.0896,https://api.spotify.com/v1/audio-analysis/5BIgbz2Dy7X2I0bnkKH9Mb,0.49,200992,0.811,5BIgbz2Dy7X2I0bnkKH9Mb,0.0,1,0.0898,-2.524,0,0.044,125.965,4,https://api.spotify.com/v1/tracks/5BIgbz2Dy7X2I0bnkKH9Mb,audio_features,spotify:track:5BIgbz2Dy7X2I0bnkKH9Mb,0.547,2019-05-26T20:41:00Z,Seek Bromance (Avicii Vocal Edit) - Avicii Vocal Edit,Tim Berg,,48
88,0.00214,https://api.spotify.com/v1/audio-analysis/6h7MPC2hBJHJQuobsRXqwF,0.56,189333,0.869,6h7MPC2hBJHJQuobsRXqwF,4.06e-06,6,0.304,-4.587,0,0.0622,134.934,4,https://api.spotify.com/v1/tracks/6h7MPC2hBJHJQuobsRXqwF,audio_features,spotify:track:6h7MPC2hBJHJQuobsRXqwF,0.177,2019-05-24T06:13:15Z,Devil Inside Me (feat. KARRA),"KSHMR,KAAZE,Karra",,57
89,0.0589,https://api.spotify.com/v1/audio-analysis/39glqzRVRAy4vq3PqeTGb8,0.452,256043,0.465,39glqzRVRAy4vq3PqeTGb8,0.000524,4,0.095,-10.006,0,0.0344,149.586,4,https://api.spotify.com/v1/tracks/39glqzRVRAy4vq3PqeTGb8,audio_features,spotify:track:39glqzRVRAy4vq3PqeTGb8,0.0832,2019-05-21T07:08:14Z,Love Is Gone,"SLANDER,Dylan Matthew",,59
90,0.0141,https://api.spotify.com/v1/audio-analysis/458YQBBWYQMhvFf6Coho3a,0.66,162207,0.919,458YQBBWYQMhvFf6Coho3a,0.0701,0,0.079,-2.747,1,0.0374,145.027,4,https://api.spotify.com/v1/tracks/458YQBBWYQMhvFf6Coho3a,audio_features,spotify:track:458YQBBWYQMhvFf6Coho3a,0.183,2019-05-21T06:36:08Z,Rampart,"Audien,Gammer",,36
91,0.352,https://api.spotify.com/v1/audio-analysis/78v8ad1iLTlfLbam4qvzNu,0.651,205714,0.7,78v8ad1iLTlfLbam4qvzNu,0.0,1,0.061,-4.264,0,0.0318,104.964,4,https://api.spotify.com/v1/tracks/78v8ad1iLTlfLbam4qvzNu,audio_features,spotify:track:78v8ad1iLTlfLbam4qvzNu,0.214,2019-05-21T06:20:37Z,Waiting,"Vicetone,Daisy Guttridge",,55
92,0.00545,https://api.spotify.com/v1/audio-analysis/7lgIIhkUJX2XkVKd9QsPvF,0.441,158478,0.964,7lgIIhkUJX2XkVKd9QsPvF,0.125,0,0.263,-3.735,1,0.297,103.258,3,https://api.spotify.com/v1/tracks/7lgIIhkUJX2XkVKd9QsPvF,audio_features,spotify:track:7lgIIhkUJX2XkVKd9QsPvF,0.128,2019-05-21T06:20:31Z,Memento,"Bassjackers,TWIIG",,53
93,0.286,https://api.spotify.com/v1/audio-analysis/2fED2BndjHEETxBoZ4xMHb,0.626,226966,0.822,2fED2BndjHEETxBoZ4xMHb,0.0,1,0.136,-3.645,1,0.0623,138.056,4,https://api.spotify.com/v1/tracks/2fED2BndjHEETxBoZ4xMHb,audio_features,spotify:track:2fED2BndjHEETxBoZ4xMHb,0.529,2019-05-21T06:20:16Z,Hurt People (with Aloe Blacc),"Gryffin,Aloe Blacc",,66
94,0.00544,https://api.spotify.com/v1/audio-analysis/0D2GrOxDYUSEO5lPBBiQ3v,0.494,222187,0.639,0D2GrOxDYUSEO5lPBBiQ3v,0.0,1,0.143,-6.276,0,0.0324,127.997,4,https://api.spotify.com/v1/tracks/0D2GrOxDYUSEO5lPBBiQ3v,audio_features,spotify:track:0D2GrOxDYUSEO5lPBBiQ3v,0.235,2019-05-21T06:19:34Z,Lullaby - GATTÜSO Remix,"R3HAB,Mike Williams,GATTÜSO",,57
95,0.311,https://api.spotify.com/v1/audio-analysis/63ZtaTHM7Cu3JEca5xrWi3,0.631,205714,0.722,63ZtaTHM7Cu3JEca5xrWi3,0.0,1,0.153,-3.031,1,0.0324,105.045,3,https://api.spotify.com/v1/tracks/63ZtaTHM7Cu3JEca5xrWi3,audio_features,spotify:track:63ZtaTHM7Cu3JEca5xrWi3,0.443,2019-05-19T12:01:45Z,Favorite Sound,"Audien,Echosmith",,58
96,0.00143,https://api.spotify.com/v1/audio-analysis/2ItO4ZVCtwEHuLL6ygajGM,0.388,156450,0.971,2ItO4ZVCtwEHuLL6ygajGM,0.091,6,0.433,-2.274,0,0.149,194.956,3,https://api.spotify.com/v1/tracks/2ItO4ZVCtwEHuLL6ygajGM,audio_features,spotify:track:2ItO4ZVCtwEHuLL6ygajGM,0.175,2019-05-18T21:53:34Z,Let The Music Take Control,"W&W,Blasterjaxx",,56
97,0.173,https://api.spotify.com/v1/audio-analysis/6sK0xQU3KV3nVbuIIGWOFe,0.722,188205,0.818,6sK0xQU3KV3nVbuIIGWOFe,0.000122,11,0.103,-5.525,1,0.0469,125.017,4,https://api.spotify.com/v1/tracks/6sK0xQU3KV3nVbuIIGWOFe,audio_features,spotify:track:6sK0xQU3KV3nVbuIIGWOFe,0.412,2019-05-18T02:54:38Z,Stay (feat. Betsy Blue),"Yves V,Matthew Hill,Betsy Blue",,41
98,0.259,https://api.spotify.com/v1/audio-analysis/4YhN72dRYL2Z3MsaKyT7rS,0.669,185943,0.797,4YhN72dRYL2Z3MsaKyT7rS,0.0,9,0.199,-5.68,0,0.0624,119.865,4,https://api.spotify.com/v1/tracks/4YhN72dRYL2Z3MsaKyT7rS,audio_features,spotify:track:4YhN72dRYL2Z3MsaKyT7rS,0.552,2019-05-14T23:58:25Z,Stay (Don't Go Away) [feat. Raye],"David Guetta,RAYE",,78
99,0.631,https://api.spotify.com/v1/audio-analysis/5IxnaXzC0AoX5tSiVwvUgu,0.576,262320,0.344,5IxnaXzC0AoX5tSiVwvUgu,0.0,0,0.372,-12.121,1,0.028,76.991,4,https://api.spotify.com/v1/tracks/5IxnaXzC0AoX5tSiVwvUgu,audio_features,spotify:track:5IxnaXzC0AoX5tSiVwvUgu,0.314,2019-05-13T04:02:11Z,遙遠的她,Jacky Cheung,,40
100,0.091,https://api.spotify.com/v1/audio-analysis/46W9iEjOg5nkMvb6lo4Jwz,0.687,127826,0.706,46W9iEjOg5nkMvb6lo4Jwz,0.0,4,0.124,-5.357,1,0.0459,115.268,4,https://api.spotify.com/v1/tracks/46W9iEjOg5nkMvb6lo4Jwz,audio_features,spotify:track:46W9iEjOg5nkMvb6lo4Jwz,0.27,2019-05-12T04:56:07Z,Don’t Give Up On Me Now (with Julie Bergan),"R3HAB,Julie Bergan",,60
101,0.000448,https://api.spotify.com/v1/audio-analysis/33jneQ87bIOFAitCLEP3qk,0.662,311760,0.957,33jneQ87bIOFAitCLEP3qk,0.894,0,0.0667,-5.117,1,0.0506,127.963,4,https://api.spotify.com/v1/tracks/33jneQ87bIOFAitCLEP3qk,audio_features,spotify:track:33jneQ87bIOFAitCLEP3qk,0.384,2019-05-11T03:36:20Z,Ohh Shhh - Club Mix,Chris Lake,,30
102,0.00571,https://api.spotify.com/v1/audio-analysis/6AFSd3OvanwEFZel9WlN4f,0.553,216853,0.96,6AFSd3OvanwEFZel9WlN4f,0.0045,7,0.061,-4.061,0,0.0599,128.03,4,https://api.spotify.com/v1/tracks/6AFSd3OvanwEFZel9WlN4f,audio_features,spotify:track:6AFSd3OvanwEFZel9WlN4f,0.304,2019-05-10T21:47:05Z,Police (feat. RIVERO) - Radio Edit,"Tony Junior,JETFIRE,RIVERO",,31
103,0.0912,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,0.798,219947,0.675,3HVWdVOQ0ZA45FuZGSfvns,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,audio_features,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,0.842,2019-05-10T14:13:49Z,I Don't Care (with Justin Bieber),"Ed Sheeran,Justin Bieber",,96
104,0.0197,https://api.spotify.com/v1/audio-analysis/5C4NMi4fPpdFPnMZVsyG8H,0.577,247147,0.851,5C4NMi4fPpdFPnMZVsyG8H,0.000462,11,0.118,-3.975,1,0.0339,129.952,4,https://api.spotify.com/v1/tracks/5C4NMi4fPpdFPnMZVsyG8H,audio_features,spotify:track:5C4NMi4fPpdFPnMZVsyG8H,0.396,2019-05-10T05:52:00Z,Something New,"Axwell /\ Ingrosso,Axwell,Sebastian Ingrosso",,57
105,0.00235,https://api.spotify.com/v1/audio-analysis/3EuU1VWTQsxlXttEFvif0C,0.731,176250,0.783,3EuU1VWTQsxlXttEFvif0C,0.168,1,0.392,-4.364,1,0.257,128.075,4,https://api.spotify.com/v1/tracks/3EuU1VWTQsxlXttEFvif0C,audio_features,spotify:track:3EuU1VWTQsxlXttEFvif0C,0.412,2019-05-10T04:49:58Z,The Kick,Maurice West,,41
106,0.0575,https://api.spotify.com/v1/audio-analysis/1iWHabUgUuuKLBa0TzTHfk,0.302,242956,0.414,1iWHabUgUuuKLBa0TzTHfk,0.0,2,0.0861,-8.16,1,0.0319,110.508,4,https://api.spotify.com/v1/tracks/1iWHabUgUuuKLBa0TzTHfk,audio_features,spotify:track:1iWHabUgUuuKLBa0TzTHfk,0.105,2019-05-10T04:29:08Z,"A Whole New World (End Title) - From ""Aladdin""","ZAYN,Zhavia Ward",,83
107,0.000586,https://api.spotify.com/v1/audio-analysis/1KfW2MqAiGG01pWm34Y2T6,0.735,228765,0.997,1KfW2MqAiGG01pWm34Y2T6,0.0784,2,0.21,-1.689,1,0.162,128.016,4,https://api.spotify.com/v1/tracks/1KfW2MqAiGG01pWm34Y2T6,audio_features,spotify:track:1KfW2MqAiGG01pWm34Y2T6,0.281,2019-05-10T03:29:32Z,Bounce Generation - Original Mix,"TJR,VINAI",,29
108,0.0987,https://api.spotify.com/v1/audio-analysis/7uKjjI2a4Ia8nHKzgdya1y,0.748,148242,0.973,7uKjjI2a4Ia8nHKzgdya1y,0.0301,5,0.325,-2.557,0,0.104,128.059,4,https://api.spotify.com/v1/tracks/7uKjjI2a4Ia8nHKzgdya1y,audio_features,spotify:track:7uKjjI2a4Ia8nHKzgdya1y,0.672,2019-05-10T03:20:50Z,Fogo (feat. Julimar Santos),"Garmiani,Julimar Santos",,51
109,0.00108,https://api.spotify.com/v1/audio-analysis/03R2HwsAjLqmcmhvjK5eba,0.758,181582,0.899,03R2HwsAjLqmcmhvjK5eba,0.801,6,0.176,-2.46,0,0.0546,128.044,4,https://api.spotify.com/v1/tracks/03R2HwsAjLqmcmhvjK5eba,audio_features,spotify:track:03R2HwsAjLqmcmhvjK5eba,0.391,2019-05-10T03:20:38Z,BRUH,"Curbi,Mesto",,38
110,0.0425,https://api.spotify.com/v1/audio-analysis/4Tw0PFB1wBhW5FW8gbCW2p,0.634,187920,0.93,4Tw0PFB1wBhW5FW8gbCW2p,1.19e-05,0,0.403,-3.832,0,0.0816,127.966,4,https://api.spotify.com/v1/tracks/4Tw0PFB1wBhW5FW8gbCW2p,audio_features,spotify:track:4Tw0PFB1wBhW5FW8gbCW2p,0.481,2019-05-10T03:20:15Z,Kundalini,"Headhunterz,Skytech",,50
111,0.129,https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj,0.662,209693,0.65,5L79aNYCTKiZq7vaOElXYj,0.0,6,0.113,-5.981,1,0.0383,117.992,4,https://api.spotify.com/v1/tracks/5L79aNYCTKiZq7vaOElXYj,audio_features,spotify:track:5L79aNYCTKiZq7vaOElXYj,0.481,2019-05-07T21:57:54Z,"Gone, Gone, Gone",Phillip Phillips,,64
112,0.000727,https://api.spotify.com/v1/audio-analysis/2WpmqBXawkgV7lBXGibukq,0.498,279690,0.842,2WpmqBXawkgV7lBXGibukq,0.643,3,0.0723,-6.84,1,0.0418,126.981,4,https://api.spotify.com/v1/tracks/2WpmqBXawkgV7lBXGibukq,audio_features,spotify:track:2WpmqBXawkgV7lBXGibukq,0.147,2019-05-07T16:23:32Z,Far From You,"WildVibes,Arild Aas,Martin Miller",,18
113,0.242,https://api.spotify.com/v1/audio-analysis/2YNVpj4AfBb3HN1QTqEcVB,0.628,189580,0.817,2YNVpj4AfBb3HN1QTqEcVB,1.31e-05,4,0.262,-4.223,1,0.0287,119.041,4,https://api.spotify.com/v1/tracks/2YNVpj4AfBb3HN1QTqEcVB,audio_features,spotify:track:2YNVpj4AfBb3HN1QTqEcVB,0.539,2019-05-06T04:12:13Z,Something Strange,"Vicetone,Haley Reinhart",,57
114,0.000151,https://api.spotify.com/v1/audio-analysis/5jo1oqBwVSXm1ZwG54o93K,0.558,180000,0.933,5jo1oqBwVSXm1ZwG54o93K,0.508,2,0.109,-2.331,1,0.0375,128.005,4,https://api.spotify.com/v1/tracks/5jo1oqBwVSXm1ZwG54o93K,audio_features,spotify:track:5jo1oqBwVSXm1ZwG54o93K,0.082,2019-05-04T16:56:28Z,Living On The Edge,"JETFIRE,Karmatek",,39
115,0.00696,https://api.spotify.com/v1/audio-analysis/7fEfIU4ZVvB5Wb6xg2zcvx,0.5,219718,0.956,7fEfIU4ZVvB5Wb6xg2zcvx,0.00138,9,0.533,-1.363,0,0.0468,141.975,4,https://api.spotify.com/v1/tracks/7fEfIU4ZVvB5Wb6xg2zcvx,audio_features,spotify:track:7fEfIU4ZVvB5Wb6xg2zcvx,0.123,2019-05-03T00:39:24Z,Paralyzed,Marshmello,,57
116,0.321,https://api.spotify.com/v1/audio-analysis/4SHhui9S7lFYGHXikfneGo,0.454,178550,0.583,4SHhui9S7lFYGHXikfneGo,1.06e-05,2,0.332,-6.596,1,0.133,89.134,4,https://api.spotify.com/v1/tracks/4SHhui9S7lFYGHXikfneGo,audio_features,spotify:track:4SHhui9S7lFYGHXikfneGo,0.216,2019-05-01T06:22:58Z,Drugs & The Internet,Lauv,,74
117,0.0467,https://api.spotify.com/v1/audio-analysis/4UW4GsTVETXP2mzXfMT2iC,0.892,195047,0.633,4UW4GsTVETXP2mzXfMT2iC,0.000189,8,0.139,-7.471,1,0.0902,137.994,4,https://api.spotify.com/v1/tracks/4UW4GsTVETXP2mzXfMT2iC,audio_features,spotify:track:4UW4GsTVETXP2mzXfMT2iC,0.459,2019-04-30T21:39:21Z,ball w/o you,21 Savage,,59
118,0.0204,https://api.spotify.com/v1/audio-analysis/57Wjcff1bw8TueYvFip4NN,0.422,225293,0.759,57Wjcff1bw8TueYvFip4NN,0.0,1,0.0388,-3.906,1,0.187,175.688,4,https://api.spotify.com/v1/tracks/57Wjcff1bw8TueYvFip4NN,audio_features,spotify:track:57Wjcff1bw8TueYvFip4NN,0.523,2019-04-30T15:23:30Z,Monsters,"Timeflies,Katie Sky",,45
119,0.329,https://api.spotify.com/v1/audio-analysis/2wQ411UQL2MRsdAgPRUstT,0.639,194483,0.664,2wQ411UQL2MRsdAgPRUstT,1.53e-06,5,0.382,-4.926,1,0.0357,116.028,4,https://api.spotify.com/v1/tracks/2wQ411UQL2MRsdAgPRUstT,audio_features,spotify:track:2wQ411UQL2MRsdAgPRUstT,0.351,2019-04-30T15:09:24Z,Walk Thru Fire,"Vicetone,Meron Ryan",,61
